# Solar density profiles from model AGSS09ph [arXiv.0909.2668]
r_vec     rho_tot     1H     4He     3He     12C     13C     14N     15N     16O     17O     18O     20Ne     23Na     24Mg     27Al     28Si     P     32S     Cl     40Ar     K     40Ca     Sc     Ti     V     Cr     Mn     56Fe     Co     58Ni     v_esc     
0.314  10.37  7.743520126400496  2.633296896289849  0.0  0.0264164107523399  0.0003072527436218147  0.007793494549405858  3.0028336107116353e-05  0.06503996525889527  3.231549269862418e-05  0.00018125907482828665  0.01435899198685343  0.0003319458379714913  0.008074815392132154  0.0006351844056700327  0.007574386677653618  6.614957237114234e-05  0.0035174463273946388  9.340858546451156e-05  0.0007599919160737438  3.526165042866299e-05  0.0007301905186940975  5.325202468257565e-07  3.5506618907041734e-05  3.6100562840831543e-06  0.00018917780577205393  0.00012177241162359088  0.015036159587004501  4.8219131348880015e-05  0.0008129516638292757  1040.7756617340153  
0.32150000000000006  9.519999999999994  7.093951791091245  2.418092317708933  0.0  0.024160699095909757  0.00028454853600748295  0.007167664092113782  2.7845121226099643e-05  0.059106716258366616  2.9167848871800316e-05  0.00016960433526685967  0.013133913115804776  0.0003038471207717604  0.007392434570335366  0.0005815231179372627  0.006933825056684772  6.094463725743057e-05  0.0032593049545078735  8.590624652229832e-05  0.0006996846079623096  3.1895513032815204e-05  0.0006723767009146729  4.836522131428623e-07  3.289887086125158e-05  3.344361508068469e-06  0.0001731899102612946  0.00011146451595581224  0.013381133855375862  4.415129184766952e-05  0.0007442585646487284  1032.0796424020027  
0.3289999999999999  8.742000000000012  6.509613681786133  2.212110074494167  0.0  0.022117799503224306  0.0002641450388914831  0.006563222094800951  2.54944567255938e-05  0.054495950321310695  2.707728104881667e-05  0.00015533062181400777  0.012026025145439715  0.00028223275213351144  0.006774002906021962  0.0005328817980079258  0.006392021628952637  5.5848476425486415e-05  0.0029488005607271476  7.833988965974671e-05  0.0006373967161954353  2.9224378037647044e-05  0.0006123398276344147  4.469985483442394e-07  2.9768760627592267e-05  3.026766798033448e-06  0.00015869542587038823  0.00010589728422730725  0.012260076273070845  4.0462610575548434e-05  0.000682002643925539  1023.4956234118325  
0.3365000000000001  8.025999999999994  5.98020062363509  2.0342918817909155  0.0  0.020278323410550712  0.0002383855228956053  0.0059810710432485975  2.337724913453453e-05  0.04998118601873292  2.483155004183576e-05  0.0001386415584668682  0.011027739401330687  0.0002553445319429774  0.00625453375232623  0.0004890787137238897  0.005867450198148747  5.126101993706054e-05  0.0027061344932345862  7.22707591758605e-05  0.0005887153192632178  2.7194722359871478e-05  0.000565701188238773  4.1033164651039874e-07  2.731948218370595e-05  2.7777020565485783e-06  0.00014939693422446273  9.353249632748363e-05  0.011624243100294312  3.676150311899312e-05  0.000629683197078528  1015.0262963349223  
0.34400000000000003  7.368999999999995  5.483748974413706  1.8596026906290726  0.0  0.018915539406956502  0.00022159045392104075  0.0055071918853682265  2.1383940486765142e-05  0.0457302356453835  2.2718206970845954e-05  0.0001304065982152208  0.01008895914255742  0.00023742810244983375  0.005691249650635288  0.0004478214637909794  0.005336439199528355  4.693785099104569e-05  0.002514149743108538  6.618117416364165e-05  0.0005391521203230975  2.454194107254106e-05  0.0005180521724748077  3.721034805603577e-07  2.5378312192753277e-05  2.5797968417935383e-06  0.0001332381110292673  8.924956330366111e-05  0.010284418178227792  3.401888855981504e-05  0.0005729927373221477  1006.674372055383  
0.3514999999999999  6.7660000000000045  5.038212102976841  1.7024086578935893  0.0  0.01697991981813385  0.00020300228986871706  0.005082334672981629  1.9590985991744208e-05  0.041903844872019265  2.081594335832617e-05  0.00011950458347010993  0.00924364389558513  0.00021782658962358264  0.005254893794249277  0.00041427592038205835  0.0049292956045396226  4.340731916392659e-05  0.002306778061955108  6.105684629142257e-05  0.0004945046662821704  2.2861152781567447e-05  0.00047515158636549586  3.4476785659257847e-07  2.2923217152127403e-05  2.3307668906994787e-06  0.0001221772814500109  7.834068853546773e-05  0.009791403102420727  3.120144640351068e-05  0.0005290516904090184  998.4412426309539  
0.35900000000000004  6.2129999999999965  4.622496180293449  1.5598774276673084  0.0  0.015534440967735064  0.00018572682433848594  0.004616779717958921  1.7924701302133556e-05  0.038349388094829316  1.9047914076327134e-05  0.00010584053145707597  0.00881098020645323  0.00019605210983490978  0.004814045328090875  0.0003760420363577962  0.0045154427185003215  3.9420064287393346e-05  0.002078161331381021  5.558770033014374e-05  0.0004529850346356561  2.094755161280614e-05  0.0004352476441325561  3.158295292526888e-07  2.1340398292003578e-05  2.169410686594996e-06  0.00011189766411838972  7.519285516130445e-05  0.008619376142003811  2.893159698777444e-05  0.0004846521432492842  990.3288244832538  
0.36650000000000005  5.706999999999996  4.244816981986739  1.4264593807075319  0.0  0.014555718195206168  0.00016994961684390876  0.004225578189590343  1.6402065183927768e-05  0.035103055425782105  1.7433171891791708e-05  0.00010016885758712511  0.007731289328878919  0.00018297289789543029  0.004411105093196699  0.00034792997432448255  0.004171671477511597  3.645711067078669e-05  0.0019378057805153365  5.0930543391493486e-05  0.0004150465386539958  1.885471920725278e-05  0.00040221610048713657  2.8940496842343215e-07  1.9560414375533343e-05  1.988502032583919e-06  0.00010591757238002316  6.555072825184577e-05  0.007896451493133618  2.6177516754002355e-05  0.00044409906353223204  982.3374584995191  
0.374  5.242  3.903248183908334  1.3096336388690943  0.0  0.013014595314920866  0.00015573943392887388  0.003906572983996792  1.5031698803116488e-05  0.032511835331818686  1.5978774556802982e-05  9.182805431774545e-05  0.007085628004607166  0.00016794578721434497  0.004048006340146086  0.0003193361949768625  0.003795719855690741  3.312523564257077e-05  0.0017788124705022947  4.706596479612509e-05  0.00038085406184083727  1.762850607216408e-05  0.0003658353427147784  2.655758449668932e-07  1.7619322435621024e-05  1.791498488428796e-06  9.392365991069663e-05  6.340896200230544e-05  0.007573263069710541  2.4019837890705208e-05  0.00040753723376112046  974.4683926728814  
0.38149999999999995  4.817000000000003  3.585695744346483  1.1969784845957037  0.0  0.012228556523379255  0.00014243822374752837  0.0035422209730720964  1.374812494053038e-05  0.02942830388877895  1.461639141056042e-05  8.401418464139898e-05  0.0064817151434356434  0.00015386065911552948  0.0037077105771298165  0.00028925456097632374  0.0034763273838721064  3.06622209114979e-05  0.0015967935097770038  4.3116194283897325e-05  0.0003488188648740181  1.6151486344034142e-05  0.00033505239122186075  2.432520269397193e-07  1.6455489984559214e-05  1.6728396157296584e-06  8.600450142242337e-05  5.4912125939505825e-05  0.006617915966916043  2.1998636492728788e-05  0.0003732804533580249  966.721099701198  
0.38900000000000007  4.426999999999997  3.301206276519633  1.0976237392787662  0.0  0.010910442094072735  0.00013070020584892515  0.00328290012253901  1.2617149992040201e-05  0.027331530113910478  1.3414919524703636e-05  7.711610433165247e-05  0.005949753452818646  0.0001382264889702978  0.0034074417219558725  0.0002689439623521211  0.0031945448732308788  2.786439200476579e-05  0.0014985244858891664  3.9308220796103674e-05  0.00032054745576252155  1.4527473665573698e-05  0.00031106449197087626  2.235465056128325e-07  1.5126828316151204e-05  1.5377997887293383e-06  8.219910215444166e-05  5.353845148445745e-05  0.0063952414616097585  2.0533246237547508e-05  0.0003430445597571867  959.0962797636112  
0.39649999999999996  4.070000000000003  3.0355695397115827  1.0028821637624796  0.0  0.010286130501602353  0.000119511683418152  0.0030034936931046395  1.1847273049679264e-05  0.024699523523528524  1.2268757426837179e-05  7.054353176319247e-05  0.005751223678372907  0.00012961467117365505  0.0031206217493745243  0.00024635686826441104  0.002925452264996257  2.58242294347685e-05  0.0013728713609885562  3.630561634940742e-05  0.00029665531952758825  1.3606058813378653e-05  0.00028185346018612894  2.0472365572287382e-07  1.3857818857149122e-05  1.3775276340823234e-06  7.222691376823488e-05  4.9138651172462295e-05  0.005552787475551024  1.8502178035607626e-05  0.0003141793380643185  951.5927334953604  
0.404  3.743  2.7920006700926296  0.9184872005021294  0.0  0.009131999355398076  0.00010953926271885555  0.002724131725964407  1.0566065394559744e-05  0.02264451831065485  1.1247144063017272e-05  6.467585872927466e-05  0.0049778302592461575  0.00011901875171204033  0.002864858979696326  0.00022315345431876064  0.0027158201148059563  2.371272005682067e-05  0.0012303859220007575  3.303193008199477e-05  0.0002693931194474086  1.249489623043694e-05  0.0002587282747819768  1.9097892786965426e-07  1.2421073379556189e-05  1.2942871213411557e-06  6.629249007966013e-05  4.2081914798927445e-05  0.005396643742273661  1.6983461373242437e-05  0.0002884245503618317  944.2107069806576  
0.41150000000000003  3.4439999999999977  2.5719536668593093  0.843419658902384  0.0  0.008657402553170825  0.00010030565640633336  0.0025248238231866576  9.67683435906365e-06  0.02103936212877838  1.0597403133798118e-05  5.924603804656156e-05  0.0045599050477452005  0.00010921490716612576  0.0026577741308679175  0.00020761568932045794  0.002462668081103929  2.1462155193354372e-05  0.0011574754522648619  3.059256095402925e-05  0.0002471180300103243  1.1465994380174592e-05  0.00024028301894365482  1.7233826233340693e-07  1.1683885449136646e-05  1.1877933701125224e-06  6.375407690961656e-05  4.1535176393148495e-05  0.0046593826624160345  1.557829392495628e-05  0.0002645957135405935  936.9484848681896  
0.41899999999999993  3.170000000000002  2.37301270367992  0.7740434096014192  0.0  0.007669918061574532  9.212099670595862e-05  0.0023202539335285656  8.887392195375294e-06  0.019339294090047192  9.456041414055334e-06  5.4430086395452965e-05  0.004188951798502608  0.00010050028366044335  0.0024172172375308432  0.0001910444257145718  0.0022945016743263795  2.0028466211276506e-05  0.0010652546541516754  2.8151075910381803e-05  0.0002302288608543559  1.0552049503163297e-05  0.00021824179745803495  1.585480176078728e-07  1.07524161997e-05  1.0642310025920548e-06  5.580730327350756e-05  3.536172126593906e-05  0.004572323872898663  1.4618780415773732e-05  0.00024344146603694333  929.8059513434287  
0.4265  2.919  2.1832882758414116  0.7080614148732415  0.0  0.0073008211089990414  8.434345928381462e-05  0.002125562163789944  8.417705618493752e-06  0.01743886970723968  8.659256938256264e-06  4.7034427745837926e-05  0.00411622436786197  9.220681138137214e-05  0.0022171686804675073  0.00017526127019449545  0.0020771531735806637  1.8375739166552638e-05  0.0009773485426775  2.5824360384094588e-05  0.00020841844465221892  9.39909036795421e-06  0.00020296028798505347  1.4542088632680987e-07  9.86589015477847e-06  1.0035290062437172e-06  5.117935481145916e-05  3.518566167830748e-05  0.003916349172539003  1.313515645361338e-05  0.0002260982708044065  922.7809851990637  
0.434  2.689  2.0166955160464757  0.6494289677085912  0.0  0.006435105558219279  7.742304111784552e-05  0.001952523569347035  7.461669762922588e-06  0.016288249357072022  8.225787551603765e-06  4.5844040045783194e-05  0.003512501103628589  8.481854125981484e-05  0.00206659056898141  0.0001612266267752725  0.001937683850833055  1.6904692391744524e-05  0.0008992252954459384  2.3755471453825156e-05  0.000194429489984255  8.912355888086933e-06  0.00018673267324575822  1.3649574828124344e-07  9.076745022768334e-06  9.233150548132382e-07  4.9781075451332306e-05  2.9691526144591305e-05  0.003873362029148659  1.2353051973178813e-05  0.00020529077453784126  915.8731819205419  
0.44150000000000006  2.477999999999999  1.859254084947124  0.597816215068837  0.0  0.006167755295267364  7.368689195122513e-05  0.0017922279047703675  6.844856470317739e-06  0.0149552872099864  7.287336469298733e-06  4.207014081739143e-05  0.003223333985963771  7.798045319742559e-05  0.00187347433541377  0.00014821366156170671  0.001754812234456423  1.5541302465212198e-05  0.0008267213889611411  2.183843817169423e-05  0.00017609700962596488  8.194366673009853e-06  0.00016900996782080006  1.2285136967254255e-07  8.076878896328927e-06  8.489328203111967e-07  4.313521178253366e-05  2.9867333653120487e-05  0.003297390036411076  1.1092896396962346e-05  0.00019136585290774411  909.0801350637063  
0.44899999999999995  2.2850000000000015  1.7152350373566414  0.5472904185084253  0.0  0.00565911015551711  6.499671614873085e-05  0.0016433325288158593  6.531666993775667e-06  0.013715913559892453  6.678482686947572e-06  4.1178969625732385e-05  0.003215030294095832  7.161666001209898e-05  0.0017464189319307687  0.00013612099553686526  0.001637288524845215  1.4273693033816069e-05  0.0007593674765469068  2.0056139102029333e-05  0.0001642788220287741  7.526782570480956e-06  0.00015777084908847865  1.1280475407977713e-07  7.671191148887571e-06  7.798299539719144e-07  4.221016252120074e-05  2.7498477212509346e-05  0.003283776487127044  1.0445027971423508e-05  0.00017318776934949567  902.4012277683349  
0.4565  2.108  1.585816804751865  0.4995116862383205  0.0  0.004946904643266437  5.96718332154356e-05  0.0015100724147083374  5.751516538557526e-06  0.012607169870310273  6.387967285163059e-06  3.536464295693384e-05  0.0027045490599879336  6.592319800295402e-05  0.0015823266752894077  0.00012528676504020665  0.0015072699514034546  1.3138446558159203e-05  0.0006989823282661688  1.871423360529874e-05  0.00015124576466971795  6.9288295786526744e-06  0.00014524092482971472  1.0634209440945819e-07  7.062160034582444e-06  7.178745489445083e-07  3.6321874848012894e-05  2.2798694833474805e-05  0.0027736395139586535  9.362862471527937e-06  0.00016191777996452984  895.8338568050893  
0.464  1.945  1.465498345465462  0.4610966019713081  0.0  0.0047936063708040105  5.7334441737395926e-05  0.0014139249166950426  5.534756878428098e-06  0.011600336063201393  5.632502238558888e-06  3.251478883320095e-05  0.002487361046938007  6.0744737985318824e-05  0.0014825262846241657  0.0001154434285296929  0.0013891717071402333  1.2106438824940714e-05  0.0006441684251613523  1.700191925559713e-05  0.00013939135958786146  6.385502749854601e-06  0.0001338550313756855  9.555710333615616e-08  6.508218163297701e-06  6.615766466805133e-07  3.34644624256788e-05  2.3419432619407848e-05  0.0027970498341111107  8.871986296519232e-06  0.00014675485437190506  889.3772440322978  
0.4715  1.796  1.3552072056779203  0.4251978205279  0.0  0.004406746655943116  5.027366780682889e-05  0.0012753235677616923  4.845613863194672e-06  0.01065950699030869  5.413765607316098e-06  2.9856238949766837e-05  0.0025251649522652435  5.590094527398546e-05  0.0013648040352590193  0.00010867077040486905  0.001278747152301692  1.1142690557577952e-05  0.0005928946069886782  1.564754927857401e-05  0.00012831259951872693  5.8772666940963976e-06  0.00012320944688210748  9.034034387772414e-08  5.990565592046122e-06  6.08966629047054e-07  3.31641935201141e-05  2.1610797842726837e-05  0.002581039408739349  8.169637992764685e-06  0.0001374488631711556  883.0286514964519  
0.479  1.659  1.2550235267179657  0.38803300852577804  0.0  0.003818627201903575  4.6202679880309877e-05  0.0011731172345696066  4.689441345339717e-06  0.009807862234310067  4.746663533255313e-06  2.7454175320751367e-05  0.0020918738646735304  5.1521098480061e-05  0.0012581841947911642  9.784894852073329e-05  0.0011549975546145668  1.0268749827941986e-05  0.0005464214236034444  1.4655769215740038e-05  0.00011827504792187394  5.417109787620508e-06  0.00011356508763294253  8.093552954810506e-08  5.521857690425931e-06  5.612806429295172e-07  2.8265348350190386e-05  1.7569415341380105e-05  0.002141988262647669  7.295255198361263e-06  0.00012670456246473996  876.787201596528  
0.4864999999999999  1.5340000000000018  1.1624513564302374  0.3561012680405129  0.0  0.003737229640024264  4.4756642776366235e-05  0.0011019697059832525  4.085465844577406e-06  0.009022883723543968  4.594757453559584e-06  2.5240788454684296e-05  0.0021548501395388226  4.748192025206661e-05  0.001159791236138966  9.017481466750897e-05  0.0011101347713336797  9.695595569582147e-06  0.0005036100009663021  1.3281775830413619e-05  0.00010902203602052787  4.993199435641222e-06  0.00010467489684751123  7.686870460065126e-08  5.089576117315843e-06  5.173488633892627e-07  2.8305495761513928e-05  1.8439360479768195e-05  0.0022025646783429163  6.950082082157308e-06  0.00011680849637549025  870.6500840192712  
0.494  1.418  1.0745408966055574  0.32666117893867225  0.0  0.0034388016682640435  3.89297248313407e-05  0.001014057567002001  3.977887957826092e-06  0.008525720264363454  4.0034495469486375e-06  2.3198791258832585e-05  0.0017590327631737276  4.375696612857038e-05  0.0010690648598898564  8.534306564132178e-05  0.0010013590356599226  8.715408030611315e-06  0.0004640783444475877  1.2462858443363539e-05  0.00010047727746967158  4.601304514313117e-06  9.647013374589007e-05  7.088229175528546e-08  4.915784212997835e-06  4.767814493525049e-07  2.389486096717248e-05  1.704024735871364e-05  0.0018086943656398238  6.407831622456225e-06  0.0001076647368429299  864.6163375089457  
0.5015  1.312  1.000018015878802  0.3025680453698003  0.0  0.0031723047398789046  3.804828552025614e-05  0.0009132961387339321  3.670394963391094e-06  0.0076473864483137845  3.90761367149941e-06  2.1378766184652637e-05  0.001622196186594918  4.04247775599384e-05  0.0009878328691609694  7.669793698582502e-05  0.0009252416007083824  8.051077095950088e-06  0.0004287553521228401  1.1518985495280449e-05  9.284042197691024e-05  4.471152697112254e-06  8.91334833839679e-05  6.331390258731602e-08  4.327923397713509e-06  4.4052959802330517e-07  2.4220390973451566e-05  1.3568870702541963e-05  0.001884393857020489  5.922443286221818e-06  9.949085608949516e-05  858.6831157439512  
0.5089999999999999  1.2150000000000014  0.9257737225346793  0.2757120558345813  0.0  0.0029223131818981642  3.2903550994758574e-05  0.0008622413835331619  3.1663005243357718e-06  0.007042948574351774  3.3867662887464143e-06  1.9670789367537074e-05  0.0017050788028315743  3.730324443294166e-05  0.0009117737279021862  7.291551003170867e-05  0.0008539329490882215  7.64403152821999e-06  0.0003957078041347085  1.0634204665428946e-05  8.568601229986534e-05  3.917472999850424e-06  8.440896415158306e-05  6.054092697040282e-08  3.993958754754854e-06  4.065683494914537e-07  2.2417273530790173e-05  1.4599279878321386e-05  0.0017441077883040635  5.4680896243717e-06  9.183307751178903e-05  852.8494153683407  
0.5165000000000001  1.1249999999999987  0.8605602365518276  0.2527791635974029  0.0  0.002479255373322752  3.231430292859116e-05  0.0007724690839245892  3.1175025548175473e-06  0.006478246456703187  3.320648040162206e-06  2.0179873599645702e-05  0.0013638789550289468  3.647943612143862e-05  0.000840770002672295  6.516869958788054e-05  0.0007873257078631817  6.843279951789115e-06  0.0003648176507908695  9.598373134926515e-06  7.90073719371276e-05  3.6114499816674685e-06  7.579033249373516e-05  5.585560879916657e-08  3.682215835298195e-06  3.7482555954939606e-07  1.8577077398507083e-05  1.3502128954039174e-05  0.0014003861883514494  4.832866369427736e-06  8.468430489281476e-05  847.1124084591881  
0.524  1.042  0.7992732377644352  0.2327470449814734  0.0  0.0024893608709128327  2.7813655897949346e-05  0.0007338810830103035  2.6767443214512884e-06  0.006190109414651088  3.0707503496779843e-06  1.6632838465624984e-05  0.001463477766667247  3.177850765836434e-05  0.0007786589599501849  6.238650683537319e-05  0.0007291504394750982  6.541003095609808e-06  0.0003378494829324412  9.090476341327337e-06  7.31664646089274e-05  3.343919632061096e-06  7.018195691884504e-05  5.174549851926437e-08  3.4096628445035086e-06  3.6759795871404596e-07  1.9244156459324775e-05  1.2539605488193573e-05  0.0014970005215228807  4.67672062524449e-06  7.843047944099116e-05  841.4710445547865  
0.5315  0.9666  0.744549140486323  0.21357198302764147  0.0  0.0022940677807663096  2.7574110943753327e-05  0.0006763064727892642  2.660535026542935e-06  0.005508592949223119  2.630868481538119e-06  1.530910273030621e-05  0.001151831394772386  2.9344231610667588e-05  0.0007191819872490628  5.564885439209784e-05  0.0006933827547980393  5.844590721729279e-06  0.0003319088328863108  8.397944195785676e-06  6.957119395901983e-05  3.0879315974359156e-06  6.480794775959577e-05  4.5805902513293895e-08  3.1484806166311556e-06  3.199971621014578e-07  1.5788486066729088e-05  9.565773246150907e-06  0.001386835445013259  4.320458549966746e-06  7.24343514839191e-05  835.922545227392  
0.539  0.8966  0.691082368971238  0.19558160011073714  0.0  0.0021110921464990635  2.341655620875359e-05  0.0006223289866654281  2.449443329597821e-06  0.005261354944292568  2.6109250446607044e-06  1.4063078519863978e-05  0.001253641230704746  2.7061422688971973e-05  0.0006633158008431964  5.326181757449573e-05  0.0006204750139357882  5.584603340387203e-06  0.0002870930629109502  7.747768067477236e-06  6.226302710659703e-05  3.043402672534652e-06  6.171955789226141e-05  4.4161512267977017e-08  3.0990801483968803e-06  2.950699522581279e-07  1.648771704565845e-05  1.0740364698587838e-05  0.0010855489620686773  3.986531301810612e-06  6.68168989072377e-05  830.4658702185412  
0.5465  0.8321  0.6428525249363868  0.1801176543247748  0.0  0.0019530153904271004  2.3523214686417747e-05  0.0005758420997569379  2.2670019532644863e-06  0.004872311620207526  2.4176051321725304e-06  1.2998474806611193e-05  0.0009712259602300202  2.6990751855887615e-05  0.0006343711514058768  4.9426868246483123e-05  0.0005945844570623506  4.9912686188175395e-06  0.0002663302259661576  7.187694220757536e-06  5.96624994442262e-05  2.6346801571073867e-06  5.7291267508476854e-05  4.097981052360323e-08  2.686833061570472e-06  2.7371659866455546e-07  1.3419654894152987e-05  9.991005639010309e-06  0.001192906024457075  3.6986749741455947e-06  6.388209796814512e-05  825.0982812797708  
0.554  0.7726  0.5996620264167942  0.16506574557399756  0.0  0.001799453498388808  1.9814820211962924e-05  0.000530644703480305  1.9023380538091408e-06  0.004306441505842715  2.2293743789400374e-06  1.3821642689711866e-05  0.0010801787984396842  2.3123964614014975e-05  0.0005679826432646907  4.382827548517347e-05  0.0005311676583937911  4.7966671878348635e-06  0.00026466316366070505  6.6428126060638e-06  5.330260305201718e-05  2.4346464472223025e-06  5.1107894100509366e-05  3.788064659787501e-08  2.4829938905317434e-06  2.7147719479064573e-07  1.4208803549367818e-05  9.260887762966529e-06  0.0011057314151769933  3.4186137542957156e-06  5.721455925471232e-05  819.8187301040012  
0.5615000000000001  0.7177999999999992  0.5589453886403146  0.1522178439614636  0.0  0.0016679465116398698  2.013918203114406e-05  0.0004919502559917692  1.9414048986427933e-06  0.004172724206388074  1.8848665986622388e-06  1.1017342744913192e-05  0.0008212056727116847  2.331605208642991e-05  0.0005461316595670602  4.253847293646729e-05  0.0005118433476752572  4.460488388339112e-06  0.00022801965721761335  6.357474420450554e-06  5.135758097497574e-05  2.4449371026853676e-06  4.9314719445422104e-05  3.521882067156112e-08  2.4896923729441524e-06  2.3437201815758173e-07  1.324611627820373e-05  6.762254348373111e-06  0.0010308149343473808  3.360976424594899e-06  5.499513598609252e-05  814.6245649120875  
0.5690000000000001  0.6671999999999993  0.5222247685326595  0.13947488598360333  0.0  0.001538166383190137  1.8579888989978246e-05  0.00047156973175372594  1.7910068381085641e-06  0.0038525739196594885  1.912169498776896e-06  1.014648826785702e-05  0.0009337299287966186  1.9812986088175093e-05  0.0005057114844853373  3.938334893280842e-05  0.00047392704345352904  4.1293834716587135e-06  0.00022887770205869297  5.888362220489758e-06  4.755346129149057e-05  2.0864604444137243e-06  4.565786896832403e-05  3.4381891854470206e-08  2.1279893221650514e-06  2.3477212341695147e-07  1.2291208173183713e-05  8.00435627626936e-06  0.0007742818715926996  2.9354970330978186e-06  5.0925855072467534e-05  809.5147536030539  
0.5764999999999999  0.6204000000000006  0.48450204845272876  0.129411275335437  0.0  0.0014175702627732974  1.7130444792048984e-05  0.0004178740687235258  1.651829670974978e-06  0.0035552863684316085  1.7645800651532962e-06  1.1079165114687726e-05  0.0008662005703799454  2.00642872435928e-05  0.00046816782058872107  3.8189875936550855e-05  0.00043868328969560424  3.82168074110896e-06  0.0001944198860969444  5.2768262968307205e-06  4.401745962729833e-05  2.103985029631557e-06  4.226512101584513e-05  3.011104985995377e-08  2.142510449548138e-06  1.99919143334525e-07  9.614906065631138e-06  7.425464000029139e-06  0.0008867060358193241  2.715934563562587e-06  4.7146073512139734e-05  804.4867291901674  
0.5840000000000001  0.5772999999999994  0.45208177142041167  0.11935824406767569  0.0  0.001315776579159559  1.590089579886351e-05  0.0004049474303952404  1.533572421656873e-06  0.0034738538444541007  1.6394565862737833e-06  8.601003512392567e-06  0.0006335599712650732  1.700343547653948e-05  0.00043612889644850693  3.390278171731118e-05  0.00040866603699555464  3.5605927152500414e-06  0.00019814652736249136  5.08381514163722e-06  4.1005816716441585e-05  1.7905232965519926e-06  3.937317179824982e-05  2.8047758055634623e-08  1.826486659246474e-06  2.0325100464818255e-07  1.0638194706756234e-05  6.931648132265053e-06  0.0008277373962127667  2.6995724190428797e-06  4.392348952859773e-05  799.539479603027  
0.5915  0.5374  0.42158676373688936  0.10938053851017553  2.4515834572359264e-05  0.0013819020932688928  1.4684262113916342e-05  0.000391298412931132  1.4173871388117349e-06  0.003217939148492632  1.6815657297188332e-06  9.604327340893642e-06  0.0007507759812494396  1.7397737742089782e-05  0.00042141546284201343  3.311929938821114e-05  0.0003958147025338091  3.468595044234097e-06  0.00018410988886921433  4.883622787779983e-06  3.971082146335829e-05  1.8243910240698899e-06  3.818555511236337e-05  2.7654210766624217e-08  1.8578067533143422e-06  1.8885276656841104e-07  9.884588295847069e-06  6.4406123301727645e-06  0.0007691007359963727  2.5083355468304033e-06  4.2421807239154176e-05  794.670532485291  
0.599  0.5005  0.3924622547278713  0.10215086054801475  4.561590776926073e-06  0.0011212764135323644  1.3605268789338771e-05  0.00036351864552467767  1.4760130375529466e-06  0.002989109227061742  1.402611223155106e-06  7.306021773196531e-06  0.000699349034459627  1.62060206980306e-05  0.00039254918165395795  3.085068066586036e-05  0.00036870203223771916  3.22965709883612e-06  0.00017149865769662464  4.548027927616478e-06  3.6990694083978826e-05  1.6994231741893402e-06  3.5569906024022094e-05  2.5759941822056118e-08  1.7305499797432345e-06  1.759166559042695e-07  9.20750990092581e-06  5.999440747876738e-06  0.0007164185729891418  2.3365185975413616e-06  3.951598169584727e-05  789.8789025302434  
0.6065  0.4663  0.3634634262993499  0.0970052459938761  1.804770782392841e-05  0.0011979136204094201  1.4203899697324473e-05  0.00035390565484745193  1.3741186281715656e-06  0.002937061720894634  1.457780952811983e-06  8.324167608073263e-06  0.0006510704928717855  1.670805842617435e-05  0.000381525223232482  3.032845911386032e-05  0.00035940386425351305  3.169586601884102e-06  0.000159659497749465  4.3969456214688255e-06  3.605255937458854e-05  1.7439187030709315e-06  3.47351861433779e-05  2.5607795724262577e-08  1.7728967149575125e-06  1.6377250588820873e-07  8.571882870974897e-06  5.58527809750045e-06  0.0006669616606805492  2.175220440649852e-06  3.840351743571463e-05  785.1622124120582  
0.6140000000000001  0.4347999999999996  0.3372464599846559  0.09262833013548136  1.5388055828239417e-05  0.0011183361562321294  1.3260333900856178e-05  0.00033039568376860265  1.2828358561539034e-06  0.0029002695215842676  1.519774032383273e-06  9.34410052365216e-06  0.0006078198461300467  1.408937748136416e-05  0.00035702283902004026  2.839284271529738e-05  0.00033634829084964383  3.122764109705651e-06  0.00016483358036618412  4.270644392573299e-06  3.373955037934665e-05  1.4774429282098271e-06  3.406998377011464e-05  2.3973498931454113e-08  1.5044959292579922e-06  1.6867336116011525e-07  9.580479382076303e-06  5.214247782666127e-06  0.0006226553628338728  2.1898131463381133e-06  3.749960616105376e-05  780.5195107441958  
0.6214999999999999  0.40550000000000047  0.3141599498654869  0.08555999306216587  2.8326235566121147e-05  0.0011985854881807613  1.2377860915490012e-05  0.00035481262757791843  1.351394474097267e-06  0.0028694877672009195  1.4247085565186529e-06  7.258094159724859e-06  0.0007225422563628432  1.6250398468709734e-05  0.0003651281844046255  2.8135275122510885e-05  0.00034578141265451606  2.9299935060888244e-06  0.00015461717625763448  4.309928914735628e-06  3.467589337534592e-05  1.6889860187608371e-06  3.196049491966389e-05  2.400277639703555e-08  1.7147375667856817e-06  1.5820142028712182e-07  7.473963402410051e-06  6.411501451291597e-06  0.0007378988698603824  2.2060908164432672e-06  3.669877658485527e-05  775.9485188052514  
