0.010182478362328181, 236.81615116130166
0.010532252416345075, 501.1765922818901
0.011166477413488723, 853.8355489849872
0.012369647523069363, 798.9431805573146
0.013702457290617677, 532.3035741198479
0.015178875182258376, 337.4675287178611
0.016814374744034945, 212.22992456050704
0.018626096771867343, 132.66542814055333
0.020633028955063856, 83.82486834989605
0.022856204876134274, 52.89382821186492
0.025318924452515372, 33.01970180358032
0.02804699813054017, 20.863552738890675
0.031069017390917397, 13.333950953727141
0.034416654400744484, 8.718472201029185
0.03812499395254639, 5.918965784661422
0.042571000936770714, 6.440530244452998
0.04637643955219242, 10.947086258433176
0.05155374014028804, 19.057607279043662
0.05933766584284604, 48.44162622538542
0.06456969135059822, 99.40619836405547
0.07187636202959437, 134.59377614706656
0.07802186331724317, 83.16744888617166
0.08255665571075975, 50.16594736203343
0.08917548156917594, 29.77474868404041
0.09722184280431047, 17.352895933682337
0.10763904676892458, 11.25903748104808
0.11923698216972357, 6.810343041232812
0.1320845765892416, 4.807079845072098
0.14631647879116796, 3.6702782687181608
0.16208184572845913, 2.7612370036554625
0.17954590577756438, 2.221560853016759
0.19889169040864216, 1.8446465601481234
0.22032195244047845, 1.4911048542782053
0.24406129098430776, 1.1932480306393036
0.2703585053469381, 0.9491389220207791
0.29948920256317924, 0.7514296915746662
0.3317586858857254, 0.5822627030048098
0.3693003158975756, 0.4252666236689806
0.4071032480349882, 0.3311073684711633
0.451517680556137, 0.23394751735665537
0.49839619236819777, 0.17813055429009986
0.5514117963337446, 0.12306239245735584
0.6005938370364299, 0.1063025616573692
0.616006567431935, 0.2011909631133105
0.6287144096402767, 0.38560173109268214
0.6421989819422567, 0.5847550239456585
0.7033106443015071, 0.35203240816881737
0.7508361512372762, 0.22119653889957627
0.8205450555703243, 0.1687918609073087
0.9019479327780702, 0.12319462257086444
1.003690048001243, 0.07767590953872758
1.1047655957942841, 0.05672856865149366
1.199448941671644, 0.035907248401727564
1.2997256862434616, 0.02700109921957893
1.3647787207661815, 0.01665288069559511
1.499907504197244, 0.010971562458205936
1.6176837821395331, 0.006059931305647949
1.778824213006791, 0.003510639514989483
1.9017052969076937, 0.0019621264443413925
2.0412188570050382, 0.0011160424959802643
2.185615444935128, 0.000629074435605629
2.3288996041933894, 0.00035305294433615145
2.461222172681431, 0.00017898520311323353
2.6153678148292796, 0.00009899074478232498
2.7362522531896043, 0.0000519013604514919
2.842715385926773, 0.000027303761129408065
2.911321395025947, 0.000015156708841946826
3.025642388096561, 0.000008063078801200634
3.11762915925423, 0.000004533313582591526
3.1777873773752776, 0.0000023020210670340736
3.2180800205541, 0.0000012983831992995285
3.2873116109337244, 6.313933548704369e-7
3.3342356915928746, 2.955250724298829e-7
3.3759016056871185, 1.5439183127476427e-7
3.3758054070332637, 7.774190169889944e-8
3.4130997319410814, 3.3181410210959474e-8
3.4355572871837756, 1.5351269218321435e-8
3.4572904293671036, 7.941010036103202e-9
3.4572904293671036, 4.234814279222954e-9
3.4464067270887897, 2.4833324726176982e-9
