4.055160127378118 	 2.7824601636964282e-33 
4.082356342407934 	 3.7573207949564255e-34 
4.109734950756068 	 1.3987476915995269e-34 
4.1372971756560695 	 7.199737793694549e-35 
4.165044248545183 	 4.3572607805861866e-35 
4.19297740911938 	 2.906852077082318e-35 
4.221097905388733 	 2.069775941432092e-35 
4.249406993733189 	 1.5417189559492402e-35 
4.277905938958685 	 1.1695706761163088e-35 
4.306596014353678 	 9.026229791791225e-36 
4.335478501746016 	 7.099375905240056e-36 
4.364554691560217 	 5.6868053131213444e-36 
4.393825882875122 	 4.6319649552828054e-36 
4.423293383481936 	 3.829459137694914e-36 
4.452958509942654 	 3.2041592046587545e-36 
4.48282258764889 	 2.7012600987604617e-36 
4.512886950881086 	 2.294965345734902e-36 
4.543152942868131 	 1.964995241969617e-36 
4.573621915847372 	 1.695182930974186e-36 
4.604295231125032 	 1.4728982893155203e-36 
4.635174259137026 	 1.288031618600795e-36 
4.666260379510196 	 1.1316643182285828e-36 
4.697554981123947 	 9.987923065219872e-37 
4.7290594621723026 	 8.855142351641907e-37 
4.760775230226368 	 7.885613062632297e-37 
4.792703702297229 	 7.052256079381096e-37 
4.824846304899247 	 6.331128283557764e-37 
4.857204474113811 	 5.701419341865348e-37 
4.8897796556534825 	 5.150209560266966e-37 
4.9225733049266 	 4.666505897667844e-37 
4.9555868871022986 	 4.2408665341201196e-37 
4.9888218771759725 	 3.86509312975832e-37 
5.0222797600351745 	 3.5311197921277553e-37 
5.055962030525963 	 3.233429057796222e-37 
5.089870193519681 	 2.9675882351503808e-37 
5.124005763980202 	 2.729709961045816e-37 
5.158370267031606 	 2.5163625849949776e-37 
5.192965238026329 	 2.32410867299586e-37 
5.227792222613749 	 2.1504423566942216e-37 
5.262852776809256 	 1.993331528518615e-37 
5.298148467063764 	 1.8509702715316138e-37 
5.333680870333697 	 1.7217090092241423e-37 
5.3694515741514515 	 1.6039169307049139e-37 
5.405462176696317 	 1.4964109329034127e-37 
5.44171428686589 	 1.398167754947937e-37 
5.478209524347944 	 1.308269411438739e-37 
5.514949519692809 	 1.2258091100999962e-37 
5.551935914386208 	 1.150003842175031e-37 
5.589170360922609 	 1.0802424237566203e-37 
5.626654522879044 	 1.0159715514005266e-37 
5.664390074989448 	 9.566678196965596e-38 
5.702378703219466 	 9.018245241306605e-38 
5.740622104841801 	 8.510550655642967e-38 
5.779121988512025 	 8.040117920675785e-38 
5.8178800743449335 	 7.603682042057982e-38 
5.856898093991389 	 7.198003039199549e-38 
5.8961777907156945 	 6.820557476386761e-38 
5.935720919473473 	 6.469083235850647e-38 
5.975529246990087 	 6.141429699489144e-38 
6.015604551839556 	 5.83548687177336e-38 
6.055948624524041 	 5.549585344268849e-38 
6.096563267553823 	 5.282208983165342e-38 
6.137450295527851 	 5.031868202465018e-38 
6.178611535214802 	 4.797182293987084e-38 
6.220048825634712 	 4.5770220795238806e-38 
6.261764018141125 	 4.3703377683806514e-38 
6.303758976503826 	 4.1760611993491995e-38 
6.3460355769920955 	 3.993297169902674e-38 
6.388595708458551 	 3.8212556477076336e-38 
6.431441272423525 	 3.659165824036801e-38 
6.474574183160038 	 3.506292911826951e-38 
6.517996367779307 	 3.362028641753099e-38 
6.561709766316862 	 3.2257989187035007e-38 
6.605716331819214 	 3.0970246551348085e-38 
6.65001803043112 	 2.9752232614565684e-38 
6.694616841483419 	 2.859952952622669e-38 
6.7395147575814764 	 2.750764627184659e-38 
6.784713784694199 	 2.6472706280366187e-38 
